Time,phi,theta,psi
35.66,-0.003912491217367858,0.022511902275148543,0.1621381059305187
35.661,-0.003896819883523051,0.022511634915287182,0.1620310091564951
35.662,-0.00388200800416301,0.022512364302530674,0.16192337436895388
35.663,-0.003868094433862603,0.022514031058381123,0.16181530025422566
35.664,-0.0038551100254857564,0.022516567969085077,0.16170688891984034
35.665,-0.0038430762820004668,0.022519900691531758,0.1615982893214895
35.666,-0.0038319429221434914,0.022523856634241834,0.16148957302423425
35.667,-0.0038217168352539517,0.0225283516185264,0.16138084734657102
35.668,-0.0038123961049585557,0.02253329599778997,0.16127221964868083
35.669,-0.003803970081965985,0.02253859541409109,0.1611637964513064
35.67,-0.0037964195589726916,0.022544151597555295,0.16105568255646854
35.671,-0.0037897170429709755,0.022549863202962372,0.16094798017873516
35.672,-0.0037838271186230624,0.02255562667732658,0.16084078809588276
35.673,-0.003778706894925715,0.022561337151796534,0.16073420082777135
35.674,-0.003774306526175443,0.022566889350734254,0.16062830785209
35.675,-0.0037705698458817163,0.02257217850231208,0.16052319071191581
35.676,-0.003767349139401072,0.022577063564006572,0.16041892884380726
35.677,-0.003764580051552661,0.022581444621070146,0.16031559232784806
35.678,-0.0037621938244901407,0.022585224957077488,0.16021324359526035
35.679,-0.003760118032962288,0.022588311934415684,0.16011193694331943
35.68,-0.003758277329533022,0.022590617842942695,0.16001171812746418
35.681,-0.0037565941899439593,0.02259206070843245,0.1599126240343272
35.682,-0.0037549896496800127,0.0225925650526424,0.15981468243834562
35.683,-0.0037533840238277755,0.0225920625972047,0.15971791184352427
35.684,-0.0037516976034701883,0.022590492903983295,0.1596223214108282
35.685,-0.0037498521113188167,0.02258780381423997,0.15952787607266564
35.686,-0.003747735194153337,0.02258399168960845,0.15943459416475922
35.687,-0.0037452719129328384,0.02257902139081769,0.1593424571957707
35.688,-0.0037423897213878852,0.022572867474453417,0.159251437875271
35.689,-0.003739018989384071,0.022565514427902222,0.15916150044175556
35.69,-0.0037350934872148645,0.02255695681198966,0.15907260105854779
35.691,-0.00373055083157259,0.022547199309800314,0.1589846882719685
35.692,-0.00372533289451911,0.022536256681212175,0.15889770352567284
35.693,-0.0037193861771741043,0.022524153623720622,0.15881158172469023
35.694,-0.003712662150036263,0.02251092454117498,0.158726251842458
35.695,-0.0037051185361257066,0.02249661306246753,0.1586415942676244
35.696,-0.0036967560631897085,0.02248135904532722,0.15855756171581534
35.697,-0.0036875414428347787,0.022465221034918992,0.1584740693467698
35.698,-0.003677447471757682,0.022448265580276017,0.1583910291161271
35.699,-0.0036664532318116242,0.02243056659697995,0.15830835049640643
35.7,-0.0036545442633375397,0.022412204666886426,0.15822594120114572
35.701,-0.003641712711093485,0.02239326628220839,0.15814370790643537
35.702,-0.0036279574415025817,0.022373843041726182,0.15806155696448118
35.703,-0.0036132841293366903,0.022354030807283154,0.15797939510426123
35.704,-0.003597705311428166,0.022333928828961236,0.15789713011478415
35.705,-0.003581240718548518,0.022313638797028412,0.1578146574395223
35.706,-0.0035639967325589326,0.02229332615459345,0.15773189941393465
35.707,-0.0035460038841846754,0.022273092808758665,0.15764877086124426
35.708,-0.003527299486776001,0.022253040458960482,0.15756519015131218
35.709,-0.0035079274747676914,0.022233269694343916,0.15748107974574183
35.71,-0.0034879381893199854,0.022213879110454693,0.15739636670745236
35.711,-0.00346738810829353,0.02219496445280189,0.1573109831729338
